Severity,Start_Time,Start_Lat,Start_Lng,Weather_Condition
2,2023-01-29 19:25:28,28.465998434566554,77.02522237813164,Clear
2,2024-05-12 20:46:58,28.532658238555257,77.42023667023777,Rain
2,2023-11-29 22:53:56,22.588990821146744,88.37152853614731,Clear
1,2022-05-06 02:53:49,17.336387081832793,78.50108336657478,Rain
2,2025-11-15 13:08:53,19.062703807695936,72.88175512655947,Clear
1,2024-10-24 13:23:57,28.64820320670693,77.25041815320417,Clear
4,2022-10-26 15:14:50,19.062888201323588,72.86089406455275,Fog
3,2024-02-06 19:06:16,19.0114111986172,72.9064343732346,Fog
2,2023-04-08 02:16:41,28.501378437533898,77.01384506019362,Cloudy
2,2023-11-05 16:38:58,28.49592987390221,77.00078536590448,Fog
1,2025-08-18 22:23:22,28.624210188018914,77.18636072935413,Heavy Rain
4,2024-03-25 18:56:24,22.53736434281186,88.4352720715653,Rain
3,2025-11-01 11:20:05,19.144025443058215,72.87964086673053,Clear
1,2024-05-07 15:00:37,13.090089367189565,80.25606128796521,Rain
1,2022-12-21 22:58:31,22.619349548823415,88.35159792821787,Clear
2,2022-03-30 04:27:29,28.57937458253153,77.22708888430385,Clear
1,2024-04-10 10:47:08,28.407635407462152,77.03211311240665,Windy
2,2022-03-09 13:23:00,12.998346566564745,77.66363836705663,Clear
3,2022-07-03 15:08:00,26.85932899429406,80.9748771417234,Heavy Rain
1,2024-03-03 06:25:08,28.54708022358734,77.44975743325854,Clear
4,2022-10-21 06:30:54,19.09521074804321,72.86390683323569,Fog
2,2022-08-07 08:07:54,28.445327845825375,77.04476957264323,Rain
1,2022-10-01 12:05:32,13.04228835013618,80.23012511602693,Cloudy
1,2024-05-11 10:11:24,22.5651639446238,88.37266505990503,Clear
2,2023-09-20 01:43:22,12.9439251283179,77.5436584283534,Clear
3,2024-01-18 19:40:39,28.571957345855033,77.24460016860328,Clear
3,2025-10-15 10:56:09,28.507078482813075,76.97878259431842,Clear
3,2023-10-23 12:47:11,28.525548709403363,77.02944297734335,Clear
1,2025-10-19 12:47:23,13.127107320594485,80.22217039794268,Clear
1,2023-12-08 17:24:51,25.445145361670058,81.90894777702071,Clear
3,2022-11-27 17:35:44,13.03766868061101,80.25674957174948,Rain
1,2023-05-08 15:06:50,28.446519829026823,77.03252598033488,Windy
2,2022-01-12 04:40:08,28.56751949956808,77.28267803237671,Cloudy
1,2022-08-25 08:31:15,13.086309115385598,80.26120462028983,Rain
4,2023-08-31 00:21:19,17.360736833214908,78.46149436431499,Cloudy
2,2024-04-27 05:55:06,19.09053023714132,72.86125269501316,Rain
3,2024-01-30 04:00:58,28.62440612672496,77.13972346067513,Heavy Rain
1,2024-10-08 04:54:27,22.548658479423597,88.33145903086998,Clear
1,2022-12-14 19:27:18,12.985883362049949,77.56298474112273,Heavy Rain
2,2022-09-04 06:58:04,28.568506422454636,77.40083752787562,Clear
3,2022-11-05 04:41:46,13.14170104671909,80.3138454919724,Rain
1,2025-09-17 11:18:21,13.017202494768103,77.57132388383937,Clear
2,2023-06-30 04:31:48,25.433268484954418,81.82048308071552,Rain
2,2025-02-15 19:44:48,19.139513570669948,72.88075304623469,Cloudy
4,2025-05-28 04:58:52,19.102406304012728,72.82496194243078,Snow
2,2023-03-20 12:07:51,19.129064066312427,72.82493564693783,Clear
4,2022-04-05 04:02:44,28.666149116197783,77.23422545334037,Clear
3,2025-11-02 03:46:37,28.489604213719474,77.03716343701265,Cloudy
1,2025-12-08 11:03:17,26.817715095183548,80.92199535090572,Clear
2,2024-10-19 21:17:11,28.468655211942288,76.97446366356772,Fog
2,2024-01-14 05:04:20,19.120281961078355,72.83375861966077,Fog
1,2022-11-24 00:23:57,28.445469713274658,77.07208709498562,Clear
2,2022-10-08 08:46:11,25.412404843927295,82.0030679487859,Snow
2,2025-07-22 04:07:50,26.817901325706647,80.9577447146593,Cloudy
3,2022-05-23 08:26:36,19.119621543387623,72.837274702591,Fog
2,2024-04-23 06:21:33,26.854808543946824,80.94873208260617,Cloudy
1,2024-07-06 05:21:34,28.642525868834763,77.22909574729273,Clear
1,2023-01-03 13:04:16,26.911383818643692,80.96510062306031,Windy
1,2024-11-28 05:34:49,22.564161589285426,88.37933865695285,Windy
1,2023-03-31 22:08:57,19.05133019712466,72.85664216498888,Clear
2,2023-11-28 22:57:08,28.528137483867805,77.37976221996894,Clear
3,2023-08-15 06:07:21,17.37272643122195,78.46963263242755,Cloudy
2,2023-06-21 14:23:16,28.62011943160266,77.1811869285549,Clear
1,2023-05-11 08:44:27,28.444127378231236,77.11353180974056,Heavy Rain
2,2025-12-14 18:59:07,13.091853150885404,80.25912163181673,Heavy Rain
3,2024-08-08 12:29:13,28.50080289883076,77.39899917194552,Clear
1,2023-04-10 14:21:12,17.426768805273927,78.48369211846261,Clear
2,2025-07-05 01:48:16,28.540527079189587,77.35044224267514,Clear
3,2024-12-04 04:30:40,28.535202621292513,77.1696216285542,Clear
2,2025-02-03 08:15:00,22.539845906957332,88.32624371599465,Heavy Rain
4,2025-11-06 00:17:18,17.310338545033016,78.56019133917985,Fog
4,2024-06-24 10:28:46,19.059166654460906,72.96304397708097,Clear
1,2022-11-15 00:54:57,17.445691468404792,78.50014732275773,Clear
1,2023-03-18 10:31:32,28.549676238504947,77.36140567382759,Clear
3,2023-07-04 17:34:00,28.5605213025645,77.2136608271277,Rain
2,2023-05-24 20:00:08,28.638407344663158,77.17574466144819,Clear
1,2023-10-02 06:45:42,17.378245652128378,78.42432597213053,Clear
1,2024-03-31 19:29:28,19.154248963849895,72.84023309846944,Clear
1,2024-07-31 14:50:15,28.46437089616064,77.00174012869971,Clear
2,2025-12-30 13:30:45,28.618980204365965,77.17592918246066,Clear
4,2024-03-22 17:53:57,26.875504600720113,80.94765396441974,Fog
3,2023-10-24 04:56:54,28.529592160594348,77.38334617846729,Clear
3,2025-08-07 05:29:57,28.482147432543098,77.45034634510453,Heavy Rain
2,2023-01-09 13:36:44,19.096624920153516,72.85995679584092,Rain
1,2025-04-05 06:38:32,26.8112458891463,80.9425947243481,Clear
2,2022-12-30 16:56:01,17.38871254017354,78.51147270649543,Cloudy
1,2025-11-06 16:25:33,25.4479586444598,81.8605129788456,Clear
4,2023-08-19 20:20:04,28.465439260528992,77.04346887394685,Cloudy
1,2025-03-11 18:58:10,25.41244941574768,81.84746281334809,Heavy Rain
4,2023-09-15 20:24:09,13.104568623806886,80.29887299007731,Rain
3,2024-12-28 14:06:25,28.479458845324025,77.05302597277318,Snow
3,2024-07-17 02:42:30,13.0907350424376,80.24534727288689,Cloudy
4,2022-06-17 21:13:22,28.582618915125884,77.1684470715937,Clear
2,2022-06-22 01:22:48,26.81947329965389,80.94880869000778,Clear
2,2022-06-26 21:28:08,28.49999328781443,77.43232251310812,Clear
3,2023-09-22 23:45:57,25.45712335908114,81.83468472983623,Snow
2,2023-02-03 02:58:44,28.43957905778117,77.01090994575142,Cloudy
2,2023-02-24 12:32:26,25.45931957090478,81.80550647136482,Cloudy
3,2025-08-13 14:08:00,19.061459233093643,72.83092838387746,Clear
1,2022-12-15 21:05:36,26.84939775139835,80.98314929871091,Clear
2,2025-03-17 01:27:52,19.086077186743612,72.86834829520207,Clear
2,2022-06-08 06:52:58,28.448484170129753,77.4302019823265,Clear
2,2022-11-09 11:45:49,17.373490921069447,78.52291796956841,Windy
1,2024-07-30 22:36:33,26.805940862766143,80.92911523019502,Cloudy
2,2022-08-17 16:33:31,28.492287410388133,77.35998165483228,Cloudy
1,2025-04-14 03:50:14,22.56499627350537,88.39233522152884,Heavy Rain
3,2022-03-10 19:18:02,28.464847382848507,77.08266652746694,Clear
1,2024-06-29 19:48:46,26.87446290012335,80.92010328364898,Rain
1,2025-11-18 05:05:17,28.517245988765534,77.36297627899923,Cloudy
1,2022-08-21 19:08:38,26.850561740160575,80.9849738148846,Windy
3,2025-06-26 00:07:47,13.090922306767403,80.28165675170867,Clear
2,2024-07-14 02:59:40,28.536726414295963,77.0293877353915,Rain
4,2025-10-21 07:17:36,19.058227367821768,72.83966508365131,Clear
1,2025-05-23 02:43:47,26.853051065242987,80.88417902600516,Windy
1,2023-02-25 22:41:52,25.367942003171645,81.8065594531982,Cloudy
3,2023-05-12 16:36:45,26.81767997800948,80.94695828940964,Clear
3,2024-12-12 01:50:36,28.53031337483587,77.43971970516635,Rain
2,2024-08-02 23:14:11,13.00879196240858,77.62688497127164,Clear
1,2023-07-06 05:55:08,19.02235906178908,72.88712571663469,Heavy Rain
2,2024-08-05 01:33:04,26.807501915529794,80.95569144717653,Clear
2,2022-12-14 16:12:48,28.56420498628953,77.16732516988192,Clear
2,2023-02-03 06:56:27,12.99185073872204,77.60832645085146,Rain
1,2025-02-18 08:41:31,28.61862694966743,77.24187770724251,Cloudy
4,2025-02-18 00:15:51,26.85602033747542,80.92530545391341,Snow
1,2025-02-03 04:30:33,22.51965799290554,88.33620704881736,Windy
1,2024-01-17 01:01:24,13.017988029057657,77.59436323922202,Clear
3,2024-06-19 03:48:34,26.787629050715644,80.93776027694643,Rain
2,2022-12-24 01:57:57,25.402376258752497,81.78136623111565,Windy
1,2025-10-22 04:16:57,12.997968085934096,77.60724487371701,Cloudy
2,2023-01-18 22:01:03,22.587509409262477,88.33167931694356,Windy
2,2023-06-06 11:28:28,28.55869700701782,77.17924307889649,Clear
3,2023-11-27 10:24:32,28.610098417077158,77.20493752164579,Cloudy
1,2025-01-25 13:26:08,28.500652515746452,77.39781126594615,Rain
4,2024-01-15 08:14:52,28.399193388974805,77.03749415948836,Fog
1,2023-02-25 19:58:09,19.05482277082473,72.85804404632681,Clear
2,2025-03-24 11:37:43,28.503287448429255,77.42799706539749,Clear
2,2022-08-01 02:27:39,25.41163768468558,81.84329476347207,Rain
4,2024-06-03 19:53:53,25.462589075460468,81.88386944458436,Snow
2,2023-06-15 14:31:08,12.988359665062621,77.59364750536677,Clear
2,2024-07-16 18:45:56,19.071571588266497,72.90482200942199,Fog
1,2025-07-15 05:42:25,19.109997049958952,72.92652856672758,Rain
1,2024-12-24 11:16:36,28.67542394148257,77.18903611411412,Clear
2,2025-06-26 19:04:12,13.042440998773275,77.591108390364,Fog
1,2025-01-31 18:17:18,28.577593583059453,77.18154015525892,Cloudy
2,2023-04-18 14:14:56,25.429160727729165,81.87603545858663,Cloudy
1,2023-06-13 03:43:09,26.84601643636865,80.92122298873785,Cloudy
2,2025-11-07 04:35:03,19.076584530354364,72.86492034717715,Snow
3,2024-05-08 13:21:22,19.127843280706827,72.90425967180437,Clear
3,2024-07-26 21:41:12,25.4194820412899,81.80984914668788,Cloudy
1,2025-07-02 11:05:43,12.950815040345889,77.63333987685654,Rain
1,2025-03-08 16:53:37,19.052111098384625,72.85961313513589,Cloudy
3,2022-12-31 03:28:47,19.083585903075274,72.82975782287593,Clear
2,2024-06-05 03:25:33,28.594003567451896,77.19060949529981,Clear
1,2024-11-06 16:38:52,25.423084079706403,81.8566800436843,Clear
1,2025-10-19 23:00:14,28.552015413855266,77.31374836995212,Rain
4,2022-04-03 12:37:43,28.59355604175086,77.22382436886124,Clear
2,2022-09-14 12:13:01,13.081801365887594,80.22597304127054,Heavy Rain
1,2022-06-30 19:56:03,28.553788226825482,77.36814019135245,Rain
1,2022-11-03 17:53:24,26.86439923754541,81.02305905685137,Clear
2,2024-11-20 04:05:17,12.945833102046606,77.62928664664246,Windy
3,2022-03-18 23:22:23,12.955953094741188,77.59044127050448,Clear
3,2023-03-12 20:57:16,28.509907545366225,77.42041197630795,Fog
2,2022-03-07 15:20:39,28.598540250333265,77.16913284723343,Cloudy
4,2023-06-09 04:01:23,22.63295464262135,88.37089216776423,Windy
2,2024-08-22 10:31:30,19.04970169568147,72.94015787687036,Clear
2,2023-01-04 22:59:19,28.486209980524837,77.05888684095817,Clear
2,2022-03-10 01:41:40,26.839145923559734,80.98602502215893,Clear
2,2023-05-04 21:59:56,28.444616307899466,77.05592417871335,Snow
1,2022-05-28 07:29:31,28.65379498115266,77.20614393264786,Clear
1,2024-04-04 00:04:07,13.107161632702562,80.34927144449522,Cloudy
3,2024-07-17 11:31:26,28.453462959053912,77.01612355593464,Rain
2,2025-06-11 04:05:35,28.577022718508378,77.21129438038027,Snow
3,2024-05-19 17:25:57,13.006473594897505,77.65961568068273,Clear
1,2023-10-06 03:12:19,17.376506673850052,78.57701021645417,Clear
1,2023-11-22 17:23:01,19.1080819691053,72.88765791938826,Clear
1,2024-06-21 09:53:11,28.645892700747844,77.17445338373723,Clear
1,2022-10-13 12:39:12,28.473539839144248,77.09152455751183,Clear
2,2023-04-24 03:43:38,22.547913508417007,88.43281005979217,Clear
2,2025-01-17 13:40:51,17.341900434082685,78.54760200442189,Cloudy
2,2022-01-23 23:07:51,26.798503593369702,80.90426445556338,Clear
1,2024-11-15 02:51:27,26.85989831546048,80.96419929573453,Clear
2,2022-10-28 05:36:15,22.646309148595794,88.37730087429084,Rain
3,2023-02-23 04:01:34,25.431047152591006,81.84460264484579,Cloudy
2,2023-09-11 17:24:39,28.612081288769655,77.17587910639963,Rain
2,2024-07-11 15:43:46,25.412418463225304,81.87310348348721,Cloudy
1,2024-05-01 21:35:56,13.008096132149447,77.59615567715714,Clear
2,2025-11-09 11:37:48,28.447977840283485,76.98081232807363,Clear
1,2022-08-23 16:07:02,28.559113503746268,77.35564209248318,Clear
1,2025-11-19 08:20:54,17.40384642855391,78.43660846319536,Clear
2,2025-05-19 07:40:40,12.931938139546046,77.58065114364534,Cloudy
2,2023-06-30 12:46:47,25.36544241709019,81.79996171205231,Rain
2,2022-10-22 09:47:04,17.45847373317393,78.46198218260761,Cloudy
3,2023-08-25 07:30:03,26.803806284722477,80.95091804981516,Clear
4,2025-11-22 06:05:11,28.662601028843458,77.20157144915561,Cloudy
2,2022-10-09 03:09:50,22.591633232886085,88.3324133469859,Clear
1,2023-12-20 03:50:30,28.58402650921638,77.26233810332072,Clear
2,2022-02-01 14:00:59,22.520541894375864,88.3669521747213,Snow
2,2025-01-28 11:29:44,12.979335883090288,77.59459785640304,Cloudy
3,2022-01-10 18:42:05,12.972191716845654,77.60701705040198,Clear
2,2023-04-04 01:33:30,13.150605482114228,80.29668009776525,Clear
2,2023-11-24 14:57:12,25.43571817357649,81.78544508978143,Rain
2,2023-12-31 01:07:16,26.913363795872854,80.94597384420724,Clear
2,2025-11-03 08:17:10,25.41513164005562,81.83230214455135,Windy
3,2024-12-25 23:56:31,19.095246068866572,72.85474709409856,Rain
2,2025-09-18 23:08:26,28.595748124955747,77.22709501058799,Clear
2,2023-12-12 13:08:16,28.54820484962014,77.34992293626087,Cloudy
3,2024-05-17 05:12:57,22.650702371732088,88.35156323690447,Cloudy
1,2023-10-24 13:05:22,28.47524681110909,76.99756862928969,Cloudy
3,2025-10-21 06:39:40,17.36812565004875,78.49498264194355,Clear
2,2025-11-03 11:09:01,19.027903929166996,72.87496405223526,Windy
4,2024-02-06 13:58:45,28.597732725686306,77.3932206355033,Cloudy
3,2023-11-09 12:46:06,28.465078761922165,77.02979451643587,Rain
2,2023-01-29 15:38:11,28.699295606344492,77.2195434868032,Heavy Rain
1,2024-12-10 05:24:24,19.078442324577534,72.88847865432281,Clear
2,2023-01-11 01:42:50,28.598809572675393,77.20891156687033,Snow
2,2024-07-07 15:24:19,26.85345677810353,80.89307171038548,Clear
4,2022-12-04 23:13:33,28.585226337054497,77.25008748865743,Rain
4,2023-10-02 15:57:32,26.865392203471092,80.94330933861043,Clear
4,2023-01-12 23:18:38,28.56293906000474,77.38088495734897,Clear
2,2023-07-15 07:03:10,28.621495155513767,77.3804557360399,Clear
2,2022-02-23 09:07:59,25.373827169152722,81.82111681704899,Clear
2,2024-11-27 08:01:26,28.65786691037948,77.25056996844485,Snow
2,2023-04-12 01:09:12,22.604952507880913,88.38375262669018,Fog
1,2023-09-12 15:30:12,22.55359585026298,88.37420591090557,Rain
1,2022-01-21 08:25:36,13.11873615264969,80.34008646575592,Clear
2,2023-07-09 16:41:20,26.902618624884674,80.97620627671672,Heavy Rain
3,2024-04-13 23:44:11,17.36737617478395,78.50189564335726,Heavy Rain
2,2022-08-26 15:18:16,28.590514778296914,77.24290606174085,Clear
1,2024-09-18 21:34:22,25.433977776058025,81.7986427208137,Clear
1,2022-11-12 15:40:22,12.939334946202536,77.62744369669208,Cloudy
1,2023-11-05 01:50:02,19.042777528173517,72.88558638128393,Cloudy
2,2022-05-03 06:17:13,19.047521739870188,72.85076167568461,Cloudy
2,2023-10-15 14:58:00,28.614429314155462,77.22077130392624,Cloudy
1,2024-06-20 16:36:35,28.6409857010705,77.23843644469366,Clear
1,2023-02-08 17:08:18,28.581240831895986,77.23257154786555,Cloudy
1,2024-01-06 08:01:56,26.90653978100364,80.98854628860067,Rain
2,2025-01-21 16:21:27,28.494576742883112,77.00793243649728,Clear
1,2024-06-05 09:47:03,22.605359060574298,88.40222269194747,Clear
1,2024-11-17 09:10:23,28.580768653142595,77.19845338485088,Clear
2,2025-10-06 00:01:45,28.529202479647378,77.46414002370942,Clear
2,2023-11-09 21:36:05,26.80367386927156,80.93889839671768,Cloudy
2,2024-08-24 14:50:10,26.887360980517702,80.95501925838171,Clear
3,2024-06-10 08:55:59,26.83513063844216,80.96940829074691,Fog
3,2023-06-13 16:03:25,28.592863618465994,77.42278079318878,Clear
2,2024-01-08 00:52:27,22.55053395410351,88.42119788427975,Clear
1,2024-02-28 02:23:27,17.35511747669902,78.53934394931953,Cloudy
1,2023-05-14 21:01:26,26.906273777693556,80.9409080915006,Cloudy
1,2025-10-07 20:38:08,12.947475318189667,77.57062513474557,Cloudy
3,2025-08-28 22:36:04,12.982204015575556,77.57397938642039,Rain
4,2023-09-10 12:52:57,28.59576530801666,77.19016170044739,Fog
1,2022-11-18 21:27:56,22.571620560256523,88.36699762158362,Clear
3,2024-05-26 15:14:17,18.98406603354005,72.8719965291218,Clear
2,2022-05-15 00:41:39,28.429991419336798,76.9857476680035,Snow
4,2025-12-08 23:24:35,26.894263248294347,80.92770841888114,Windy
2,2025-04-23 07:09:57,25.497511122528042,81.8630134768889,Heavy Rain
1,2022-06-08 12:35:12,28.619616713823714,77.260160095569,Cloudy
1,2025-11-30 04:59:47,19.04785062274927,72.88347642227883,Rain
3,2025-06-05 12:39:57,17.353094231819487,78.52135214307508,Clear
2,2023-04-03 02:53:45,13.010832777934219,77.64953700054288,Rain
2,2024-07-12 07:29:27,25.381514083630584,81.89898185996077,Rain
3,2023-09-20 16:24:51,22.572850363963415,88.38635688313545,Heavy Rain
4,2024-12-17 07:37:19,17.372968521817146,78.49095113724698,Rain
2,2025-02-14 14:08:37,26.823617659710653,80.9521669638244,Clear
2,2023-05-21 14:45:32,28.50254337820457,77.40870770070373,Clear
2,2022-07-14 12:09:29,28.502570126464622,77.37324291814056,Cloudy
1,2025-02-26 05:59:57,28.567767773230266,77.4207993477867,Clear
3,2022-06-28 22:17:00,12.977373490639316,77.63422339082922,Clear
1,2024-04-15 04:57:42,28.41272591518246,76.99590031215435,Clear
2,2024-08-02 17:34:56,19.01722771684812,72.91182875001512,Snow
2,2022-06-20 16:22:24,28.666260110934445,77.1987207616003,Cloudy
2,2025-03-09 10:31:34,13.004981608953399,77.67061309335888,Heavy Rain
4,2022-06-21 20:44:58,19.092580608126905,72.85659079691209,Clear
4,2024-06-06 20:43:43,17.39303555889415,78.47836144943355,Rain
1,2022-09-02 01:45:53,19.098666209389847,72.89497380529714,Rain
1,2023-06-10 13:54:22,22.49942008209404,88.4016590483809,Clear
1,2025-11-03 02:37:02,22.54579405760878,88.37985659216086,Clear
1,2024-03-13 14:21:19,28.628554660240233,77.20851093700334,Fog
2,2022-04-27 10:10:34,13.062020764152665,80.31655505356719,Clear
1,2023-09-28 22:51:36,26.798377174046145,80.96062248979732,Windy
2,2023-05-12 12:35:37,19.105510263040877,72.885001954817,Clear
2,2024-07-04 21:38:18,13.004168666176362,77.57147055811366,Clear
2,2024-01-05 12:15:36,28.471122851149588,77.04921453866085,Heavy Rain
1,2023-06-11 06:39:42,17.374589433587452,78.55964249457783,Cloudy
2,2023-01-29 08:23:51,28.434209112650947,77.04202869296171,Rain
2,2025-12-12 14:03:23,22.603157312321624,88.38521445562723,Cloudy
1,2024-02-08 17:29:00,26.8446136554114,81.01433876868212,Cloudy
2,2025-06-15 04:51:50,13.03873369906474,80.20210144017871,Heavy Rain
3,2025-07-28 15:17:12,25.429150650177604,81.84751640674021,Clear
1,2022-01-14 08:07:09,22.599272235585193,88.43114330959814,Cloudy
2,2025-12-02 06:18:31,19.043259760808947,72.87113404125532,Heavy Rain
2,2023-02-01 15:44:04,28.605453751422175,77.19888579596069,Clear
1,2023-11-06 22:49:33,13.027822146383562,77.58670796652892,Rain
3,2025-02-04 18:54:47,28.523139754630996,77.03332672873105,Clear
3,2022-11-30 09:55:44,17.42690124860117,78.45971352450006,Clear
1,2023-04-10 11:10:13,25.480986828144587,81.91286179980456,Clear
2,2023-05-29 01:27:17,17.41542651864162,78.42178247419886,Clear
2,2022-11-24 14:51:38,28.629144121164735,77.21482698454021,Windy
2,2023-04-09 16:49:29,22.58656038434459,88.36173975762615,Clear
1,2024-01-22 00:22:13,19.072493953092465,72.88522240876719,Clear
3,2022-12-29 04:30:05,28.52196330239439,77.40269242767566,Clear
1,2023-07-11 20:44:54,28.655465713630633,77.20376116682297,Clear
2,2025-08-04 05:28:16,26.808507874755467,80.9965263947679,Cloudy
4,2025-03-05 18:38:30,17.367426226130963,78.4975561539514,Clear
2,2023-09-26 23:59:28,12.992019172052936,77.6182636273404,Cloudy
3,2025-11-26 03:01:05,25.47440791474027,81.84084856419959,Rain
2,2024-11-06 10:56:03,19.09325911345256,72.91115512122838,Clear
2,2022-09-12 15:31:18,25.431610299343575,81.8514798463339,Clear
1,2024-12-27 08:07:05,17.387164108520636,78.48372824367627,Clear
1,2024-11-30 15:03:51,25.482291613223452,81.85845936671933,Cloudy
1,2024-06-28 06:32:53,25.355604751759056,81.80750260182211,Heavy Rain
3,2022-12-13 08:02:33,13.07194638210184,80.3186183103967,Clear
1,2025-04-23 23:08:45,28.59878820788523,77.15078146510243,Rain
2,2024-02-07 06:43:37,28.629368053433293,77.19339596816586,Cloudy
3,2022-10-23 08:48:00,19.050558871587835,72.91428226537113,Heavy Rain
3,2022-06-14 09:00:30,28.600270875346613,77.25645318688011,Windy
1,2024-09-03 11:08:04,28.610099473311024,77.245110864318,Cloudy
1,2025-02-05 21:22:23,28.465343866816696,77.07772381162452,Rain
1,2025-01-07 03:28:08,17.422645821786944,78.49770012604175,Rain
1,2022-06-02 10:26:00,26.851554339919097,80.96906378308695,Cloudy
2,2022-04-01 20:11:13,28.47497985734156,76.99631452537028,Clear
1,2024-06-04 14:35:38,28.58506485412819,77.19669703181344,Clear
2,2024-02-29 15:44:35,17.353820891195426,78.41850675226438,Clear
3,2025-07-22 03:07:32,28.43244837176902,77.0139215405785,Heavy Rain
4,2023-10-14 02:58:17,26.805277784116846,80.95567257101911,Clear
2,2024-11-27 00:43:52,28.450147579170686,77.00210066849289,Fog
1,2025-12-19 08:57:20,17.370423804258873,78.48703342320269,Rain
2,2025-12-04 14:33:38,28.608078902902463,77.21746843908124,Heavy Rain
1,2024-07-19 17:25:48,28.462109742172117,77.01344987318312,Fog
1,2023-01-26 09:11:58,28.61817995618268,77.21090063661643,Clear
3,2023-05-23 06:18:59,26.885267124072445,80.96422891840511,Rain
1,2023-11-29 20:43:33,28.48516127610979,77.07483499381742,Heavy Rain
2,2024-04-24 22:09:22,28.544670699168385,77.38628420278656,Clear
1,2022-02-13 10:11:26,25.450542778380235,81.84730382434945,Cloudy
2,2022-03-30 06:14:15,26.898122470390444,80.97341280335431,Heavy Rain
2,2024-11-17 21:26:12,28.43796144415831,76.95974110365516,Clear
2,2022-09-20 11:08:50,28.640175962743236,77.12029823328676,Clear
4,2024-02-21 19:32:57,22.572758525186806,88.38830856175493,Snow
4,2023-08-31 16:42:28,17.350666864554533,78.4597215229285,Cloudy
3,2023-03-12 03:01:28,28.524042095816966,77.4369609425482,Fog
2,2024-02-28 10:41:52,26.8796566654743,80.94887813217854,Clear
1,2024-07-02 13:57:48,25.459191663036215,81.80676800478416,Rain
1,2024-07-02 12:56:13,28.458055172931264,77.08662913763627,Clear
3,2023-06-26 13:31:32,28.51734767008804,77.45114273985175,Fog
1,2025-06-04 10:34:28,28.682488939368458,77.21996345927928,Rain
3,2023-03-31 05:46:07,25.425280071329517,81.83065578565179,Cloudy
2,2025-03-07 05:54:02,22.59614648755198,88.32264995253304,Clear
3,2025-03-07 08:39:01,26.731355358701144,80.98668666938626,Clear
1,2024-08-04 06:40:21,25.417783311522864,81.78528256550271,Clear
3,2023-11-17 09:44:08,12.964842127409769,77.63136118432968,Cloudy
1,2024-09-16 10:10:01,28.551551015885718,77.42278778834321,Rain
2,2023-10-22 11:53:02,13.050739345528568,80.30785319251898,Clear
1,2024-12-13 16:46:15,28.472480372736484,76.9919032962718,Cloudy
1,2023-08-07 23:46:19,19.033957551338737,72.84837904139779,Clear
3,2024-12-21 03:37:48,19.02082918511301,72.89151650861878,Clear
3,2024-10-17 18:58:13,28.608000892943377,77.22271603201298,Cloudy
2,2024-04-21 14:32:48,28.631414951268113,77.26126345458152,Cloudy
2,2022-03-10 01:06:21,25.45965812279891,81.92961357111575,Clear
4,2022-12-07 14:55:45,17.397135340568468,78.47490407688615,Cloudy
2,2024-08-01 17:17:00,19.08173830183132,72.89206610776658,Clear
3,2022-12-29 08:01:54,28.475125509805405,77.3061507295256,Cloudy
1,2023-05-09 01:19:02,17.447437151231263,78.4865511766148,Cloudy
1,2023-04-05 20:35:03,28.605611375493712,77.23396543618172,Clear
1,2022-05-21 19:31:44,28.65659801197315,77.23421251244378,Windy
1,2025-07-07 01:56:53,28.66838297986791,77.21431285821055,Windy
1,2025-04-16 10:58:02,13.078090491114905,80.24999791100252,Clear
2,2022-09-10 09:27:22,13.004003162455863,77.5917330696496,Cloudy
2,2025-03-02 18:39:24,12.909199374430504,77.59713398597985,Rain
1,2022-03-02 10:50:54,26.834800569717697,81.01455305938998,Clear
2,2024-11-15 04:00:47,19.092748579081796,72.86480302802482,Cloudy
1,2025-08-29 22:20:26,28.63490407593356,77.20825035967667,Clear
3,2025-01-07 21:09:46,22.61747379369993,88.34474492408782,Clear
2,2025-08-27 06:51:55,28.536191028980614,77.20790089440764,Cloudy
2,2023-08-14 14:47:57,12.958717960124972,77.58033437293692,Clear
2,2023-11-30 22:18:05,17.411914703772073,78.41483959215533,Heavy Rain
2,2025-12-01 20:08:50,22.560353225933405,88.39276416225738,Cloudy
2,2022-10-27 05:24:24,22.532863930156644,88.35473743142316,Heavy Rain
1,2025-06-29 19:05:39,28.59790528581612,77.15971206310924,Clear
3,2022-07-22 22:03:30,12.991093175881918,77.5661442001741,Cloudy
2,2023-08-26 01:23:51,12.906008057404408,77.6714716282083,Heavy Rain
2,2022-07-20 19:01:36,12.998728129411099,77.64749629797211,Rain
4,2025-06-15 02:00:20,19.11235544708048,72.8847535362024,Clear
2,2024-09-19 13:15:15,12.962243904189128,77.61029446373176,Cloudy
4,2023-05-15 11:56:30,28.553770722228876,77.37198794748683,Fog
2,2024-04-03 15:13:22,17.39076234860074,78.50329146847966,Clear
1,2022-12-03 19:30:59,28.524144859638803,77.46105515107955,Fog
3,2025-06-26 06:12:23,22.621603493413975,88.34193180563906,Fog
3,2022-09-25 14:49:03,13.08761490536057,80.28593954784559,Fog
3,2022-12-06 05:25:42,28.601049975013346,77.2483039280055,Windy
2,2022-04-12 19:11:57,28.623892015694082,77.17157091644675,Heavy Rain
1,2025-05-01 10:19:20,19.11409739001352,72.81977498600956,Clear
2,2023-06-16 02:11:52,28.434652830346675,77.06482193940036,Rain
